"MAZSEQ","MAZ_ORIGINAL","state","county","tract","block group","BKGPIDFP10","HH","BKGP_HH","MAZ_Percent"
9039,210809,6,85,511705,1,60855117051,0,339,0
9038,210807,6,85,511705,1,60855117051,0,339,0
14385,223962,6,85,511705,1,60855117051,0,339,0
15834,227906,6,85,511500,4,60855115004,0,357,0
13198,220529,6,85,511705,1,60855117051,0,339,0
12623,218888,6,85,511705,1,60855117051,0,339,0
16123,228794,6,85,511705,1,60855117051,0,339,0
12435,218390,6,85,511705,1,60855117051,0,339,0
10402,213661,6,85,511701,1,60855117011,37,425,0.0870588235294118
16544,230244,6,85,511701,1,60855117011,72,425,0.169411764705882
9278,211265,6,85,511705,1,60855117051,0,339,0
16406,229766,6,85,511701,1,60855117011,38,425,0.0894117647058824
12868,219508,6,85,510600,3,60855106003,107,778,0.137532133676093
11899,216991,6,85,511701,1,60855117011,42,425,0.0988235294117647
15176,226139,6,85,510600,3,60855106003,64,778,0.0822622107969152
10454,213799,6,85,510600,3,60855106003,31,778,0.0398457583547558
8846,210434,6,85,510600,4,60855106004,107,484,0.221074380165289
8844,210431,6,85,511705,1,60855117051,0,339,0
9050,210834,6,85,511705,1,60855117051,56,339,0.165191740412979
14786,225167,6,85,510600,1,60855106001,73,293,0.249146757679181
9994,212789,6,85,511705,1,60855117051,121,339,0.35693215339233
14665,224842,6,85,510600,2,60855106002,110,821,0.133982947624848
12703,219120,6,85,511705,1,60855117051,12,339,0.0353982300884956
16568,230308,6,85,511705,1,60855117051,51,339,0.150442477876106
10093,213015,6,85,510600,1,60855106001,77,293,0.262798634812287
12434,218388,6,85,511705,1,60855117051,33,339,0.0973451327433628
9852,212538,6,85,510700,1,60855107001,83,283,0.293286219081272
11900,216994,6,85,510600,3,60855106003,117,778,0.150385604113111
15572,227181,6,85,510600,2,60855106002,77,821,0.0937880633373934
15570,227179,6,85,510600,2,60855106002,25,821,0.0304506699147381
16373,229640,6,85,510600,3,60855106003,76,778,0.0976863753213368
14664,224841,6,85,510600,2,60855106002,41,821,0.0499390986601705
9182,211106,6,85,510600,2,60855106002,27,821,0.0328867235079172
9183,211107,6,85,510600,2,60855106002,24,821,0.0292326431181486
10285,213438,6,85,510600,3,60855106003,191,778,0.245501285347044
16268,229317,6,85,510600,2,60855106002,54,821,0.0657734470158343
15571,227180,6,85,510600,2,60855106002,44,821,0.0535931790499391
12998,219943,6,85,510600,2,60855106002,281,821,0.342265529841657
12867,219507,6,85,510600,1,60855106001,143,293,0.488054607508532
12240,217881,6,85,510700,1,60855107001,32,283,0.113074204946996
10192,213232,6,85,510700,1,60855107001,74,283,0.261484098939929
10094,213017,6,85,510600,2,60855106002,47,821,0.0572472594397077
10095,213018,6,85,510600,2,60855106002,91,821,0.110840438489647
14311,223719,6,85,510600,3,60855106003,29,778,0.0372750642673522
11462,215987,6,85,510700,2,60855107002,456,859,0.530849825378347
15559,227160,6,85,510700,2,60855107002,54,859,0.0628637951105937
13822,222423,6,85,510700,2,60855107002,52,859,0.0605355064027939
13823,222425,6,85,510700,2,60855107002,95,859,0.110593713620489
8980,210733,6,85,510900,3,60855109003,106,580,0.182758620689655
16301,229447,6,85,511704,3,60855117043,66,652,0.101226993865031
16933,231752,6,85,511704,3,60855117043,60,652,0.0920245398773006
16105,228756,6,85,511701,2,60855117012,169,656,0.257621951219512
14950,225568,6,85,511701,2,60855117012,8,656,0.0121951219512195
15643,227364,6,85,511701,2,60855117012,97,656,0.147865853658537
16758,231052,6,85,510300,3,60855103003,133,383,0.347258485639687
16759,231054,6,85,510300,3,60855103003,67,383,0.174934725848564
12939,219758,6,85,510200,3,60855102003,149,551,0.270417422867514
15178,226143,6,85,510300,3,60855103003,9,383,0.0234986945169713
9548,211894,6,85,510300,3,60855103003,52,383,0.135770234986945
16282,229382,6,85,511701,2,60855117012,50,656,0.0762195121951219
11260,215531,6,85,510300,3,60855103003,29,383,0.0757180156657963
16543,230241,6,85,511701,2,60855117012,21,656,0.0320121951219512
11516,216116,6,85,510300,2,60855103002,132,730,0.180821917808219
11437,215941,6,85,510300,3,60855103003,27,383,0.0704960835509138
10681,214284,6,85,510500,3,60855105003,44,779,0.0564826700898588
14864,225382,6,85,510500,3,60855105003,25,779,0.0320924261874198
10403,213666,6,85,510500,3,60855105003,92,779,0.118100128369705
13865,222502,6,85,510300,3,60855103003,66,383,0.172323759791123
13866,222503,6,85,510300,2,60855103002,0,730,0
16808,231209,6,85,510300,2,60855103002,0,730,0
12690,219092,6,85,510300,2,60855103002,0,730,0
13982,222849,6,85,510300,2,60855103002,0,730,0
11261,215535,6,85,510300,2,60855103002,0,730,0
9549,211895,6,85,510300,2,60855103002,548,730,0.750684931506849
11901,216996,6,85,510500,3,60855105003,24,779,0.030808729139923
11517,216118,6,85,510300,2,60855103002,50,730,0.0684931506849315
12006,217262,6,85,510500,3,60855105003,67,779,0.086007702182285
9440,211616,6,85,510500,3,60855105003,193,779,0.247753530166881
11262,215536,6,85,510300,1,60855103001,85,535,0.158878504672897
10456,213805,6,85,510300,1,60855103001,178,535,0.332710280373832
10288,213442,6,85,510400,3,60855104003,44,342,0.128654970760234
14208,223460,6,85,511701,2,60855117012,70,656,0.106707317073171
14044,223017,6,85,511702,1,60855117021,96,666,0.144144144144144
10742,214401,6,85,511702,1,60855117021,117,666,0.175675675675676
16396,229707,6,85,510200,3,60855102003,17,551,0.0308529945553539
13435,221252,6,85,510200,3,60855102003,66,551,0.11978221415608
16180,229033,6,85,510200,2,60855102002,163,349,0.467048710601719
14207,223459,6,85,511702,1,60855117021,35,666,0.0525525525525526
13642,221831,6,85,511702,1,60855117021,0,666,0
16760,231061,6,85,510200,3,60855102003,8,551,0.014519056261343
10867,214664,6,85,511702,1,60855117021,56,666,0.0840840840840841
11764,216652,6,85,510200,3,60855102003,41,551,0.0744101633393829
13868,222508,6,85,510200,3,60855102003,44,551,0.0798548094373866
13867,222507,6,85,510200,3,60855102003,25,551,0.0453720508166969
10457,213807,6,85,510200,3,60855102003,131,551,0.237749546279492
8943,210659,6,85,510200,3,60855102003,70,551,0.127041742286751
13748,222212,6,85,510001,5,60855100015,76,320,0.2375
8949,210669,6,85,510001,5,60855100015,36,320,0.1125
9997,212796,6,85,510200,2,60855102002,41,349,0.117478510028653
9721,212258,6,85,509901,2,60855099012,174,334,0.520958083832335
8944,210661,6,85,510200,2,60855102002,71,349,0.203438395415473
12870,219512,6,85,510200,2,60855102002,24,349,0.0687679083094556
14956,225581,6,85,510200,1,60855102001,69,595,0.115966386554622
16611,230476,6,85,510300,1,60855103001,79,535,0.147663551401869
15430,226711,6,85,510200,1,60855102001,62,595,0.104201680672269
14867,225390,6,85,510300,1,60855103001,37,535,0.0691588785046729
14865,225384,6,85,510400,3,60855104003,36,342,0.105263157894737
11263,215537,6,85,510300,1,60855103001,27,535,0.0504672897196262
11826,216814,6,85,510300,1,60855103001,103,535,0.192523364485981
10404,213670,6,85,510400,3,60855104003,52,342,0.152046783625731
14866,225385,6,85,510400,3,60855104003,26,342,0.0760233918128655
10289,213443,6,85,510400,3,60855104003,48,342,0.140350877192982
12869,219511,6,85,510200,2,60855102002,18,349,0.0515759312320917
16181,229034,6,85,510200,2,60855102002,32,349,0.0916905444126074
15428,226709,6,85,510200,1,60855102001,87,595,0.146218487394958
13406,221163,6,85,510200,1,60855102001,34,595,0.0571428571428571
11324,215691,6,85,509801,4,60855098014,165,536,0.307835820895522
15431,226712,6,85,510200,1,60855102001,89,595,0.149579831932773
13238,220652,6,85,510200,1,60855102001,43,595,0.0722689075630252
14666,224847,6,85,510200,1,60855102001,30,595,0.0504201680672269
12821,219417,6,85,510300,1,60855103001,26,535,0.0485981308411215
10405,213671,6,85,510400,3,60855104003,26,342,0.0760233918128655
9546,211892,6,85,510400,3,60855104003,72,342,0.210526315789474
15429,226710,6,85,510200,1,60855102001,80,595,0.134453781512605
13943,222736,6,85,509801,3,60855098013,166,505,0.328712871287129
10286,213439,6,85,510500,2,60855105002,174,683,0.254758418740849
10455,213801,6,85,510500,2,60855105002,207,683,0.30307467057101
13693,222052,6,85,510500,3,60855105003,75,779,0.0962772785622593
13554,221544,6,85,510500,3,60855105003,52,779,0.0667522464698331
13553,221543,6,85,510500,2,60855105002,107,683,0.156661786237189
12103,217496,6,85,510500,1,60855105001,92,418,0.220095693779904
14863,225381,6,85,510500,2,60855105002,195,683,0.285505124450952
11902,216997,6,85,510500,3,60855105003,98,779,0.125802310654686
9634,212058,6,85,510500,3,60855105003,109,779,0.13992297817715
10574,214082,6,85,510400,3,60855104003,38,342,0.111111111111111
10406,213672,6,85,510400,2,60855104002,47,245,0.191836734693878
16375,229648,6,85,510400,2,60855104002,38,245,0.155102040816327
13757,222241,6,85,510400,2,60855104002,26,245,0.106122448979592
12689,219087,6,85,510400,1,60855104001,42,571,0.0735551663747811
12949,219798,6,85,510400,1,60855104001,108,571,0.189141856392294
10969,214892,6,85,510500,1,60855105001,67,418,0.160287081339713
10287,213441,6,85,510500,1,60855105001,68,418,0.162679425837321
8850,210439,6,85,510500,1,60855105001,191,418,0.456937799043062
9046,210822,6,85,509401,3,60855094013,235,529,0.444234404536862
11515,216109,6,85,510400,1,60855104001,58,571,0.101576182136602
11434,215937,6,85,510400,1,60855104001,3,571,0.00525394045534151
9547,211893,6,85,510400,1,60855104001,178,571,0.311733800350263
9047,210823,6,85,509404,4,60855094044,0,563,0
11914,217030,6,85,509404,4,60855094044,0,563,0
13552,221540,6,85,510600,4,60855106004,19,484,0.0392561983471074
15177,226141,6,85,510600,4,60855106004,29,484,0.0599173553719008
9184,211108,6,85,510600,4,60855106004,329,484,0.679752066115702
16374,229641,6,85,510600,3,60855106003,163,778,0.209511568123393
12577,218785,6,85,510700,3,60855107003,164,824,0.199029126213592
12576,218782,6,85,510700,3,60855107003,442,824,0.536407766990291
11546,216173,6,85,510700,3,60855107003,8,824,0.00970873786407767
15242,226289,6,85,510700,3,60855107003,82,824,0.0995145631067961
8990,210745,6,85,510700,2,60855107002,163,859,0.189755529685681
13821,222422,6,85,510700,3,60855107003,49,824,0.0594660194174757
10327,213528,6,85,510700,2,60855107002,39,859,0.0454016298020955
9267,211245,6,85,510803,2,60855108032,247,517,0.477756286266925
14188,223387,6,85,510803,2,60855108032,44,517,0.0851063829787234
15240,226287,6,85,510700,3,60855107003,23,824,0.0279126213592233
15241,226288,6,85,510700,3,60855107003,29,824,0.0351941747572816
8984,210738,6,85,510700,3,60855107003,27,824,0.0327669902912621
8986,210740,6,85,510803,2,60855108032,102,517,0.197292069632495
8985,210739,6,85,510803,2,60855108032,124,517,0.239845261121857
10937,214826,6,85,510803,1,60855108031,31,514,0.0603112840466926
10006,212815,6,85,509401,2,60855094012,107,283,0.378091872791519
12153,217646,6,85,509401,2,60855094012,88,283,0.31095406360424
15652,227391,6,85,509401,1,60855094011,4,4,1
12268,217933,6,85,509401,2,60855094012,52,283,0.183745583038869
12154,217647,6,85,509401,2,60855094012,36,283,0.127208480565371
10890,214729,6,85,509401,3,60855094013,196,529,0.370510396975425
13595,221653,6,85,509401,3,60855094013,98,529,0.185255198487713
14443,224169,6,85,509404,4,60855094044,0,563,0
14773,225143,6,85,510802,2,60855108022,106,1182,0.089678510998308
9955,212727,6,85,510802,1,60855108021,53,312,0.169871794871795
8988,210742,6,85,510803,1,60855108031,37,514,0.0719844357976654
14253,223567,6,85,510803,1,60855108031,120,514,0.233463035019455
9954,212726,6,85,510802,1,60855108021,39,312,0.125
10189,213225,6,85,510802,1,60855108021,165,312,0.528846153846154
15957,228297,6,85,510802,1,60855108021,55,312,0.176282051282051
13601,221686,6,85,510803,1,60855108031,0,514,0
16376,229649,6,85,510400,2,60855104002,83,245,0.338775510204082
11435,215938,6,85,510400,1,60855104001,23,571,0.0402802101576182
11514,216108,6,85,510400,1,60855104001,25,571,0.0437828371278459
11806,216770,6,85,509801,2,60855098012,79,374,0.211229946524064
10844,214621,6,85,509801,2,60855098012,23,374,0.0614973262032086
12074,217425,6,85,509801,2,60855098012,49,374,0.131016042780749
12688,219085,6,85,510400,1,60855104001,50,571,0.0875656742556918
10407,213673,6,85,510400,2,60855104002,51,245,0.208163265306122
13350,220988,6,85,510400,1,60855104001,49,571,0.0858143607705779
11436,215940,6,85,510400,1,60855104001,35,571,0.0612959719789842
13951,222758,6,85,509404,4,60855094044,309,563,0.548845470692718
12670,219016,6,85,509404,4,60855094044,0,563,0
15896,228072,6,85,509404,4,60855094044,0,563,0
12957,219827,6,85,509404,4,60855094044,2,563,0.00355239786856128
12669,219014,6,85,509404,4,60855094044,0,563,0
16575,230334,6,85,509404,4,60855094044,0,563,0
16577,230348,6,85,509404,3,60855094043,164,823,0.199270959902795
12438,218404,6,85,509404,4,60855094044,70,563,0.124333925399645
10974,214917,6,85,509404,3,60855094043,31,823,0.0376670716889429
8801,210361,6,85,509404,3,60855094043,628,823,0.763061968408262
9224,211178,6,85,509404,4,60855094044,182,563,0.323268206039076
9226,211180,6,85,509404,1,60855094041,287,684,0.419590643274854
10641,214221,6,85,509801,2,60855098012,24,374,0.0641711229946524
12790,219347,6,85,509801,2,60855098012,199,374,0.532085561497326
10976,214921,6,85,509801,1,60855098011,151,775,0.194838709677419
10975,214920,6,85,509801,1,60855098011,201,775,0.259354838709677
10640,214220,6,85,509801,1,60855098011,214,775,0.276129032258065
11805,216769,6,85,509801,1,60855098011,0,775,0
15897,228076,6,85,509403,2,60855094032,128,1140,0.112280701754386
14962,225606,6,85,509403,2,60855094032,1012,1140,0.887719298245614
9443,211625,6,85,509500,2,60855095002,124,762,0.162729658792651
10992,214971,6,85,509500,2,60855095002,75,762,0.0984251968503937
17057,232142,6,85,509500,2,60855095002,74,762,0.0971128608923885
9853,212541,6,85,509404,2,60855094042,417,417,1
9141,211016,6,85,509403,1,60855094031,890,890,1
12155,217648,6,85,509303,4,60855093034,653,653,1
16576,230335,6,85,509404,4,60855094044,0,563,0
11886,216962,6,85,509404,1,60855094041,267,684,0.390350877192982
9225,211179,6,85,509404,1,60855094041,130,684,0.190058479532164
8927,210632,6,85,510802,2,60855108022,890,1182,0.752961082910321
14837,225309,6,85,509302,1,60855093021,0,1212,0
14483,224338,6,85,509302,1,60855093021,82,1212,0.0676567656765677
16945,231797,6,85,509302,1,60855093021,67,1212,0.0552805280528053
10009,212820,6,85,509302,1,60855093021,28,1212,0.0231023102310231
14838,225310,6,85,509302,1,60855093021,64,1212,0.0528052805280528
10008,212819,6,85,509302,1,60855093021,109,1212,0.0899339933993399
15807,227826,6,85,509302,1,60855093021,23,1212,0.018976897689769
9953,212725,6,85,510802,2,60855108022,71,1182,0.0600676818950931
12625,218895,6,85,510802,2,60855108022,115,1182,0.0972927241962775
14774,225145,6,85,510801,3,60855108013,154,698,0.220630372492837
8759,210295,6,85,509302,1,60855093021,230,1212,0.18976897689769
9051,210835,6,85,509302,1,60855093021,28,1212,0.0231023102310231
8921,210626,6,85,510801,3,60855108013,280,698,0.401146131805158
15094,225933,6,85,509302,1,60855093021,33,1212,0.0272277227722772
14450,224194,6,85,509302,1,60855093021,184,1212,0.151815181518152
12798,219364,6,85,509302,1,60855093021,105,1212,0.0866336633663366
12157,217651,6,85,509302,1,60855093021,50,1212,0.0412541254125413
10007,212818,6,85,509302,1,60855093021,17,1212,0.014026402640264
14836,225307,6,85,509302,1,60855093021,119,1212,0.0981848184818482
14482,224333,6,85,509302,1,60855093021,34,1212,0.0280528052805281
14839,225311,6,85,509302,1,60855093021,39,1212,0.0321782178217822
13249,220676,6,85,509304,2,60855093042,59,761,0.0775295663600526
9854,212544,6,85,509304,1,60855093041,11,453,0.0242825607064018
8756,210290,6,85,509304,1,60855093041,1,453,0.0022075055187638
8928,210633,6,85,509304,2,60855093042,296,761,0.388961892247043
10505,213913,6,85,509304,1,60855093041,83,453,0.183222958057395
14470,224248,6,85,509304,1,60855093041,0,453,0
8929,210634,6,85,509304,1,60855093041,38,453,0.0838852097130243
12904,219603,6,85,509304,1,60855093041,1,453,0.0022075055187638
10504,213906,6,85,513000,1,60855130001,406,1133,0.358340688437776
10591,214121,6,85,513000,2,60855130002,813,813,1
12174,217717,6,85,513000,3,60855130003,1000,1000,1
10596,214129,6,85,511500,3,60855115003,276,842,0.327790973871734
16470,230003,6,85,511500,1,60855115001,0,366,0
16804,231184,6,85,513000,1,60855130001,0,1133,0
14075,223108,6,85,511500,1,60855115001,78,366,0.213114754098361
9590,211962,6,85,511500,1,60855115001,65,366,0.177595628415301
10245,213361,6,85,511400,1,60855114001,34,263,0.129277566539924
15336,226490,6,85,511400,1,60855114001,38,263,0.144486692015209
12171,217710,6,85,511500,3,60855115003,268,842,0.318289786223278
12441,218410,6,85,511500,3,60855115003,50,842,0.0593824228028504
14818,225257,6,85,511500,1,60855115001,38,366,0.103825136612022
12556,218716,6,85,511500,3,60855115003,15,842,0.0178147268408551
13978,222826,6,85,511500,2,60855115002,70,932,0.0751072961373391
14733,225017,6,85,511500,3,60855115003,3,842,0.00356294536817102
12707,219127,6,85,511705,1,60855117051,0,339,0
13977,222825,6,85,511500,2,60855115002,146,932,0.156652360515021
16686,230764,6,85,511500,2,60855115002,34,932,0.036480686695279
