OBJECTID,VALUE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,new_value
-1,1264591,280,280,0.001799266,1.581143022,1.579343756,0.305286892,0.303322271,85.48032966,1
-1,1264590,228,228,0.002516429,1.504108071,1.501591643,0.495578116,0.407381448,112.9918104,1
-1,1267346,3047,3047,0.000299136,3.956904173,3.956605037,1.256903268,0.712219574,3829.784258,1
-1,1267357,22859,22859,0.749376953,7.966054916,7.216677964,4.372864836,1.177926921,99959.31727,1
-1,1267356,19055,19055,1.50600493,8.67098999,7.164985061,4.872975708,1.324903997,92854.55211,1
-1,1267365,15554,15554,2.398728132,8.538502693,6.139774561,5.733503534,1.38361566,89178.91397,1
-1,1267372,73553,73553,1.865702271,14.02013016,12.15442789,7.006078466,1.280795963,515318.0894,1
-1,1267369,1965,1965,5.543165684,8.666758537,3.123592854,7.389305212,0.664879832,14519.98474,1
-1,1268199,2111,2111,5.837404251,11.38498592,5.547581673,9.399428376,1.438197189,19842.1933,1
-1,1268173,224,224,10.5357151,11.77996635,1.244251251,11.3659293,0.243395292,2545.968163,1
-1,1268189,1314348,1314348,0.01350085,15.03311062,15.01960977,10.74931253,2.204978619,14128337.43,1
-1,1268149,17977,17977,0.015603225,13.48992252,13.4743193,9.633878407,3.866315951,173188.2321,1
-1,1268147,928736,928736,0.001190344,17.50056458,17.49937423,11.71939718,3.127163345,10884226.06,1
-1,1268081,335836,335836,0.593729675,19.12264252,18.52891284,9.733410622,4.045095036,3268829.69,1
-1,2051170,13773,13773,0.000321547,9.79468441,9.794362863,2.97640546,1.707164103,40994.0324,1
-1,1270007,2874,2874,0.012622993,8.984413147,8.971790154,5.020870939,2.065167409,14429.98308,1
-1,1270548,25,25,0.006222884,0.337222248,0.330999365,0.133422285,0.092046534,3.335557126,1
-1,1270549,43,43,0.006192366,0.408530384,0.402338018,0.195892735,0.103189393,8.423387601,1
-1,1270551,13,13,0.002523581,0.071686901,0.06916332,0.040131141,0.02211151,0.52170483,1
-1,1270544,48,48,0.001621405,0.874784648,0.873163243,0.179266137,0.192953101,8.604774578,1
-1,1270543,35,35,0.00299565,1.237375379,1.234379729,0.397786872,0.421791634,13.92254051,1
-1,1270555,63,63,0.201131985,1.354867101,1.153735116,0.582269638,0.335888921,36.68298721,1
-1,1270553,53,53,0.005480925,0.456081539,0.450600614,0.267890599,0.104679307,14.19820177,1
-1,1270554,48,48,0.179930851,0.924695194,0.744764343,0.349235916,0.20026416,16.76332395,1
-1,1270620,54,54,0.152998134,0.699703395,0.546705261,0.513769232,0.121962952,27.74353851,1
-1,1270622,39,39,0.00204579,0.21664159,0.2145958,0.091312226,0.050649225,3.561176795,1
-1,1270623,76,76,0.016336599,0.479750782,0.463414183,0.177284412,0.102420831,13.47361528,1
-1,1270440,64,64,0.02155892,1.904709935,1.883151015,0.998865729,0.494154741,63.92740667,1
-1,1270441,63,63,0.015634695,1.807998776,1.792364081,1.04161977,0.495792634,65.62204549,1
-1,1270442,61,61,0.068296589,1.83617413,1.767877541,0.971896234,0.461742235,59.2856703,1
-1,1270443,61,61,0.004553,1.385326505,1.380773505,0.751077755,0.402256291,45.81574304,1
-1,1270444,56,56,0.078353085,1.184356809,1.106003724,0.72884698,0.323812394,40.81543086,1
-1,1270445,59,59,0.022387663,1.474042058,1.451654395,0.778010202,0.349132304,45.9026019,1
-1,1270446,56,56,0.008247535,1.379628301,1.371380766,0.773000562,0.358565905,43.28803145,1
-1,1270447,59,59,0.019676367,1.406771779,1.387095412,0.811122028,0.366342558,47.85619967,1
-1,1270448,54,54,0.025956312,1.466926694,1.440970382,0.733872638,0.379474617,39.62912243,1
-1,1270310,2,2,0.026405493,0.079089321,0.052683828,0.052747407,0.026341914,0.105494814,1
-1,1270311,2,2,0.029627005,0.029658476,3.14713E-05,0.02964274,1.57356E-05,0.059285481,1
-1,1270312,1,1,0.070736088,0.070736088,0,0.070736088,0,0.070736088,1
